qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
0832821,answer,tool,-,-,,-,-,
0832821,asp,tool,-,-,,-,-,
0832821,asp_question,"scene(0).
select(1, 0, man).
relate_any(2, 1, holding, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0832821,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (155370)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,holding,o (155383)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0832821,gqa,tool,-,-,,-,-,
0832821,zephyr7B_raw,"query(unique(relate_any(select(scene(), man), holding, object)), name)",asp_nested,bert,10.0,True,v1,17.0
0832821,zephyr7B,tool,asp_nested,bert,10.0,True,v1,17.0
0833069,question,Who is riding the horse?,-,-,,-,-,
0833069,answer,boy,-,-,,-,-,
0833069,asp,boy,-,-,,-,-,
0833069,asp_question,"scene(0).
select(1, 0, horse).
relate(2, 1, person, riding, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833069,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,riding,s (155366)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833069,gqa,boy,-,-,,-,-,
0833069,zephyr7B_raw,"query(unique(relate(select(scene(), horse), person, riding, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0833069,zephyr7B,boy,asp_nested,bert,10.0,True,v1,17.0
0833068,question,Who is riding a horse?,-,-,,-,-,
0833068,answer,boy,-,-,,-,-,
0833068,asp,boy,-,-,,-,-,
0833068,asp_question,"scene(0).
select(1, 0, horse).
relate(2, 1, person, riding, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833068,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,riding,s (155366)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833068,gqa,boy,-,-,,-,-,
0833068,zephyr7B_raw,"query(unique(relate(select(scene(), horse), person, riding, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0833068,zephyr7B,boy,asp_nested,bert,10.0,True,v1,17.0
0832888,question,Is the man to the left of a horse?,-,-,,-,-,
0832888,answer,yes,-,-,,-,-,
0832888,asp,yes,-,-,,-,-,
0832888,asp_question,"scene(0).
select(1, 0, man).
unique(2, 1).
verify_rel(3, 2, horse, to_the_left_of, object).
end(3).",-,-,,-,-,
0832888,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (155370)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'horse,to the left of,o (155367)'}]",-,-,,-,-,
0832888,gqa,yes,-,-,,-,-,
0832888,zephyr7B_raw,"verify_rel(unique(select(scene(), horse)), man, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,16.0
0832888,zephyr7B,yes,asp_nested,bert,10.0,True,v1,16.0
0833124,question,Which kind of animal is in front of the truck?,-,-,,-,-,
0833124,answer,horse,-,-,,-,-,
0833124,asp,horse,-,-,,-,-,
0833124,asp_question,"scene(0).
select(1, 0, truck).
relate(2, 1, animal, in_front_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833124,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (155372)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'animal,in front of,s (155367)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833124,gqa,horse,-,-,,-,-,
0833124,zephyr7B_raw,"query(unique(relate(select(scene(), truck), animal, in_front_of, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
0833124,zephyr7B,horse,asp_nested,bert,10.0,True,v1,17.0
0833125,question,The horse is in front of what?,-,-,,-,-,
0833125,answer,truck,-,-,,-,-,
0833125,asp,truck,-,-,,-,-,
0833125,asp_question,"scene(0).
select(1, 0, horse).
relate_any(2, 1, in_front_of, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833125,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,in front of,o (155372)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833125,gqa,truck,-,-,,-,-,
0833125,zephyr7B_raw,"query(unique(relate_any(select(scene(), horse), in_front_of, object)), name)",asp_nested,bert,10.0,True,v1,17.0
0833125,zephyr7B,truck,asp_nested,bert,10.0,True,v1,17.0
0833128,question,What is the vehicle that the horse is in front of?,-,-,,-,-,
0833128,answer,truck,-,-,,-,-,
0833128,asp,truck,-,-,,-,-,
0833128,asp_question,"scene(0).
select(1, 0, horse).
relate(2, 1, vehicle, in_front_of, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833128,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vehicle,in front of,o (155372)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833128,gqa,truck,-,-,,-,-,
0833128,zephyr7B_raw,"query(unique(relate_any(relate(select(scene(), horse), vehicle, in_front_of, subject), in, object)), name)",asp_nested,bert,10.0,True,v1,16.0
0833128,zephyr7B,,asp_nested,bert,10.0,True,v1,16.0
0833129,question,What vehicle is the horse in front of?,-,-,,-,-,
0833129,answer,truck,-,-,,-,-,
0833129,asp,truck,-,-,,-,-,
0833129,asp_question,"scene(0).
select(1, 0, horse).
relate(2, 1, vehicle, in_front_of, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833129,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vehicle,in front of,o (155372)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833129,gqa,truck,-,-,,-,-,
0833129,zephyr7B_raw,"query(unique(relate(select(scene(), horse), vehicle, in_front_of, object)), name)",asp_nested,bert,10.0,True,v1,16.0
0833129,zephyr7B,truck,asp_nested,bert,10.0,True,v1,16.0
0832677,question,Do you see yellow letters?,-,-,,-,-,
0832677,answer,no,-,-,,-,-,
0832677,asp,no,-,-,,-,-,
0832677,asp_question,"scene(0).
select(1, 0, letter).
filter(2, 1, color, yellow).
exist(3, 2).
end(3).",-,-,,-,-,
0832677,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'letters (155379)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'yellow'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",-,-,,-,-,
0832677,gqa,no,-,-,,-,-,
0832677,zephyr7B_raw,"exist(filter(select(scene(), letter), color, yellow))",asp_nested,bert,10.0,True,v1,17.0
0832677,zephyr7B,no,asp_nested,bert,10.0,True,v1,17.0
0832650,question,Does the grass look healthy or unhealthy?,-,-,,-,-,
0832650,answer,unhealthy,-,-,,-,-,
0832650,asp,unhealthy,-,-,,-,-,
0832650,asp_question,"scene(0).
select(1, 0, grass).
unique(2, 1).
choose_attr(3, 2, any, unhealthy, healthy).
end(3).",-,-,,-,-,
0832650,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'grass (155387)'}, {'operation': 'choose', 'dependencies': [0], 'argument': 'unhealthy|healthy'}]",-,-,,-,-,
0832650,gqa,unhealthy,-,-,,-,-,
0832650,zephyr7B_raw,"choose_attr(unique(select(scene(), grass)), health, healthy, unhealthy)",asp_nested,bert,10.0,True,v1,15.0
0832650,zephyr7B,unhealthy,asp_nested,bert,10.0,True,v1,15.0
0832860,question,Is the man to the right or to the left of the person that is riding a horse?,-,-,,-,-,
0832860,answer,left,-,-,,-,-,
0832860,asp,to_the_left_of,-,-,,-,-,
0832860,asp_question,"scene(0).
select(1, 0, horse).
relate(2, 1, person, riding, subject).
unique(3, 2).
choose_rel(4, 3, man, to_the_left_of, to_the_right_of, subject).
end(4).",-,-,,-,-,
0832860,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,riding,s (155366)'}, {'operation': 'choose rel', 'dependencies': [1], 'argument': 'man,to the left of|to the right of,s (155370)'}]",-,-,,-,-,
0832860,gqa,left,-,-,,-,-,
0832860,zephyr7B_raw,"choose_rel(unique(relate(select(scene(), horse), person, riding, subject)), man, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,17.0
0832860,zephyr7B,to_the_left_of,asp_nested,bert,10.0,True,v1,17.0
0833148,question,What is the animal that is to the right of the man?,-,-,,-,-,
0833148,answer,horse,-,-,,-,-,
0833148,asp,horse,-,-,,-,-,
0833148,asp_question,"scene(0).
select(1, 0, man).
relate(2, 1, animal, to_the_right_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833148,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (155370)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'animal,to the right of,s (155367)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833148,gqa,<class 'semantic_interpreter.known_exceptions.AmbiguousAnswerException'>,-,-,,-,-,
0833148,zephyr7B_raw,"query(unique(relate(select(scene(), man), animal, to_the_right_of, subject)), name)",asp_nested,bert,10.0,True,v1,16.0
0833148,zephyr7B,horse,asp_nested,bert,10.0,True,v1,16.0
0832898,question,Is the boot made of leather or rubber?,-,-,,-,-,
0832898,answer,rubber,-,-,,-,-,
0832898,asp,rubber,-,-,,-,-,
0832898,asp_question,"scene(0).
select(1, 0, boot).
unique(2, 1).
choose_attr(3, 2, material, rubber, leather).
end(3).",-,-,,-,-,
0832898,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'boot (155373)'}, {'operation': 'choose material', 'dependencies': [0], 'argument': 'rubber|leather'}]",-,-,,-,-,
0832898,gqa,rubber,-,-,,-,-,
0832898,zephyr7B_raw,"choose_attr(unique(select(scene(), boot)), material, leather, rubber)",asp_nested,bert,10.0,True,v1,15.0
0832898,zephyr7B,rubber,asp_nested,bert,10.0,True,v1,15.0
0832988,question,"What kind of animal is the truck behind of, a cow or a horse?",-,-,,-,-,
0832988,answer,horse,-,-,,-,-,
0832988,asp,horse,-,-,,-,-,
0832988,asp_question,"scene(0).
select(1, 0, truck).
relate(2, 1, animal, behind, object).
unique(3, 2).
choose_attr(4, 3, name, horse, cow).
end(4).",-,-,,-,-,
0832988,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (155372)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'animal,behind,o (155367)'}, {'operation': 'choose name', 'dependencies': [1], 'argument': 'horse|cow'}]",-,-,,-,-,
0832988,gqa,horse,-,-,,-,-,
0832988,zephyr7B_raw,"choose_attr(unique(relate(select(scene(), truck), animal, behind, subject)), name, cow, horse)",asp_nested,bert,10.0,True,v1,14.0
0832988,zephyr7B,,asp_nested,bert,10.0,True,v1,14.0
0832961,question,Is the white truck to the right or to the left of the person on the left part?,-,-,,-,-,
0832961,answer,right,-,-,,-,-,
0832961,asp,to_the_right_of,-,-,,-,-,
0832961,asp_question,"scene(0).
select(1, 0, person).
filter(2, 1, hposition, left).
unique(3, 2).
choose_rel(4, 3, truck, to_the_right_of, to_the_left_of, subject).
end(4).",-,-,,-,-,
0832961,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'person (155370)'}, {'operation': 'filter hposition', 'dependencies': [0], 'argument': 'left'}, {'operation': 'choose rel', 'dependencies': [1], 'argument': 'truck,to the right of|to the left of,s (155372)'}]",-,-,,-,-,
0832961,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0832961,zephyr7B_raw,"choose_rel(unique(filter(select(scene(), person), hposition, left)), white_truck, to_the_right_of, to_the_left_of, subject)",asp_nested,bert,10.0,True,v1,17.0
0832961,zephyr7B,,asp_nested,bert,10.0,True,v1,17.0
0833137,question,Do you see a cow in front of the white vehicle that is to the left of the boy?,-,-,,-,-,
0833137,answer,no,-,-,,-,-,
0833137,asp,no,-,-,,-,-,
0833137,asp_question,"scene(0).
select(1, 0, boy).
relate(2, 1, vehicle, to_the_left_of, subject).
filter(3, 2, color, white).
relate(4, 3, cow, in_front_of, subject).
exist(5, 4).
end(5).",-,-,,-,-,
0833137,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'boy (155366)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'vehicle,to the left of,s (155372)'}, {'operation': 'filter color', 'dependencies': [1], 'argument': 'white'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'cow,in front of,s (-)'}, {'operation': 'exist', 'dependencies': [3], 'argument': '?'}]",-,-,,-,-,
0833137,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0833137,zephyr7B_raw,"verify_rel(unique(relate(select(scene(), boy), cow, in_front_of, subject)), unique(filter(select(scene(), vehicle), color, white), vehicle, to_the_left_of, subject))",asp_nested,bert,10.0,True,v1,15.0
0833137,zephyr7B,,asp_nested,bert,10.0,True,v1,15.0
0833007,question,Who is on the horse?,-,-,,-,-,
0833007,answer,boy,-,-,,-,-,
0833007,asp,error,-,-,,-,-,
0833007,asp_question,"scene(0).
select(1, 0, horse).
relate(2, 1, person, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0833007,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'horse (155367)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,on,s (155366)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0833007,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
0833006,question,Who is on the animal in front of the truck?,-,-,,-,-,
0833006,answer,boy,-,-,,-,-,
0833006,asp,error,-,-,,-,-,
0833006,asp_question,"scene(0).
select(1, 0, truck).
relate(2, 1, animal, in_front_of, subject).
relate(3, 2, person, on, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
0833006,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (155372)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'animal,in front of,s (155367)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'person,on,s (155366)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
0833006,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
175079,question,What is the clothing item that is green?,-,-,,-,-,
175079,answer,dress,-,-,,-,-,
175079,asp,dress,-,-,,-,-,
175079,asp_question,"scene(0).
select(1, 0, clothing).
filter(2, 1, color, green).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
175079,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'clothing (1605600)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'green'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
175079,gqa,dress,-,-,,-,-,
175079,zephyr7B_raw,"query(unique(filter(select(scene(), clothing), color, green)), name)",asp_nested,bert,10.0,True,v1,16.0
175079,zephyr7B,dress,asp_nested,bert,10.0,True,v1,16.0
175112,question,Is that umbrella large and white?,-,-,,-,-,
175112,answer,yes,-,-,,-,-,
175112,asp,yes,-,-,,-,-,
175112,asp_question,"scene(0).
select(1, 0, umbrella).
unique(2, 1).
verify_attr(3, 2, size, large).
unique(4, 1).
verify_attr(5, 4, color, white).
and(6, 3, 5).
end(6).",-,-,,-,-,
175112,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'umbrella (1605605)'}, {'operation': 'verify size', 'dependencies': [0], 'argument': 'large'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'white '}, {'operation': 'and', 'dependencies': [1, 2], 'argument': ''}]",-,-,,-,-,
175112,gqa,yes,-,-,,-,-,
175112,zephyr7B_raw,"and(verify_attr(unique(select(scene(), umbrella)), size, large), verify_attr(unique(select(scene(), umbrella)), color, white))",asp_nested,bert,10.0,True,v1,16.0
175112,zephyr7B,yes,asp_nested,bert,10.0,True,v1,16.0
175059,question,What is the girl wearing?,-,-,,-,-,
175059,answer,dress,-,-,,-,-,
175059,asp,dress,-,-,,-,-,
175059,asp_question,"scene(0).
select(1, 0, girl).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
175059,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'girl (1605599)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,wearing,o (1605600)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
175059,gqa,dress,-,-,,-,-,
175059,zephyr7B_raw,"query(unique(relate_any(select(scene(), girl), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
175059,zephyr7B,dress,asp_nested,bert,10.0,True,v1,17.0
175054,question,Is the girl on the right or on the left?,-,-,,-,-,
175054,answer,right,-,-,,-,-,
175054,asp,right,-,-,,-,-,
175054,asp_question,"scene(0).
select(1, 0, girl).
unique(2, 1).
choose_attr(3, 2, hposition, right, left).
end(3).",-,-,,-,-,
175054,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'girl (1605599)'}, {'operation': 'choose hposition', 'dependencies': [0], 'argument': 'right|left'}]",-,-,,-,-,
175054,gqa,right,-,-,,-,-,
175054,zephyr7B_raw,"choose_attr(unique(select(scene(), girl)), hposition, right, left)",asp_nested,bert,10.0,True,v1,16.0
175054,zephyr7B,right,asp_nested,bert,10.0,True,v1,16.0
041477,orca3B_raw,"query(unique(relate(select(scene(), shorts), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
041477,orca3B,man,asp_nested,bert,10.0,True,v1,17.0
041438,orca3B_raw,"two_different(unique(select(scene(), logo)), unique(select(scene(), roof)), color)",asp_nested,bert,10.0,True,v1,16.0
041438,orca3B,yes,asp_nested,bert,10.0,True,v1,16.0
041529,orca3B_raw,"and(exist(select(scene(), fence), exist(select(scene(), frisbee)))",asp_nested,bert,10.0,True,v1,18.0
041529,orca3B,,asp_nested,bert,10.0,True,v1,18.0
041480,orca3B_raw,"negate(unique(relate(relate(select(scene(), frisbee), man, to_the_right_of, subject), person, wearing, object)), glasses, wearing, object)",asp_nested,bert,10.0,True,v1,15.0
041480,orca3B,,asp_nested,bert,10.0,True,v1,15.0
142457,orca3B_raw,"choose_attr(unique(select(scene(), shelf)), hposition, right, left)",asp_nested,bert,10.0,True,v1,17.0
142457,orca3B,left,asp_nested,bert,10.0,True,v1,17.0
142512,orca3B_raw,"choose_attr(exist(filter(select(scene(), bike), color, black)), name, black, skateboard)",asp_nested,bert,10.0,True,v1,16.0
142512,orca3B,,asp_nested,bert,10.0,True,v1,16.0
122286,orca3B_raw,"verify_attr(unique(select(scene(), man, reading, object)), train_car, reading, object)",asp_nested,bert,10.0,True,v1,16.0
122286,orca3B,,asp_nested,bert,10.0,True,v1,16.0
122371,orca3B_raw,"query(unique(filter(select(scene(), key), object, lock)), hposition)",asp_nested,bert,10.0,True,v1,18.0
122371,orca3B,,asp_nested,bert,10.0,True,v1,18.0
122376,orca3B_raw,"exist(relate(select(scene(), girl), person, to_the_left_of, subject))",asp_nested,bert,10.0,True,v1,16.0
122376,orca3B,no,asp_nested,bert,10.0,True,v1,16.0
122496,orca3B_raw,"query(unique(filter(select(scene(), vehicle), size, large)), name)",asp_nested,bert,10.0,True,v1,17.0
122496,orca3B,,asp_nested,bert,10.0,True,v1,17.0
122495,orca3B_raw,"query(unique(select(scene(), scene)), vehicle)",asp_nested,bert,10.0,True,v1,17.0
122495,orca3B,,asp_nested,bert,10.0,True,v1,17.0
122312,orca3B_raw,"query(unique(relate(select(scene(), train), man, holding, object)), name)",asp_nested,bert,10.0,True,v1,16.0
122312,orca3B,,asp_nested,bert,10.0,True,v1,16.0
122455,orca3B_raw,"and(verify_attr(unique(select(scene(), shirt)), color, white), unique(select(scene(), shirt)))",asp_nested,bert,10.0,True,v1,16.0
122455,orca3B,no,asp_nested,bert,10.0,True,v1,16.0
122483,orca3B_raw,"choose_attr(unique(filter(select(scene(), shirt), pattern, checkered)), any, long_sleeved, sleeveless)",asp_nested,bert,10.0,True,v1,16.0
122483,orca3B,,asp_nested,bert,10.0,True,v1,16.0
122274,orca3B_raw,"choose_attr(filter(select(scene(), door), closed, not, subject), any, open, closed)",asp_nested,bert,10.0,True,v1,15.0
122274,orca3B,error,asp_nested,bert,10.0,True,v1,15.0
122309,orca3B_raw,"or(unique(relate(select(scene(), girl), man, to_the_right_of, subject)), unique(relate(select(scene(), woman), man, to_the_left_of, subject)))",asp_nested,bert,10.0,True,v1,15.0
122309,orca3B,,asp_nested,bert,10.0,True,v1,15.0
122405,orca3B_raw,"choose_attr(unique(filter(select(scene(), floor), material, metal, wood))), material, metal, wood)",asp_nested,bert,10.0,True,v1,16.0
122405,orca3B,error,asp_nested,bert,10.0,True,v1,16.0
122406,orca3B_raw,"verify_attr(unique(select(scene(), floor)), color, gray)",asp_nested,bert,10.0,True,v1,16.0
122406,orca3B,yes,asp_nested,bert,10.0,True,v1,16.0
122464,orca3B_raw,"choose_attr(unique(filter(select(scene(), shirt), pattern, checkered)), any, long_sleeved, short_sleeved)",asp_nested,bert,10.0,True,v1,15.0
122464,orca3B,,asp_nested,bert,10.0,True,v1,15.0
122338,orca3B_raw,"verify_rel(unique(filter(select(scene(), train), man, in, object)), car, in, object)",asp_nested,bert,10.0,True,v1,16.0
122338,orca3B,,asp_nested,bert,10.0,True,v1,16.0
122336,orca3B_raw,"or(exist(select(scene(), man), in_carriage), exist(select(scene(), man), in_train_car))",asp_nested,bert,10.0,True,v1,15.0
122336,orca3B,no,asp_nested,bert,10.0,True,v1,15.0
122335,orca3B_raw,"query(unique(relate(select(scene(), man), vehicle, in, object)), name)",asp_nested,bert,10.0,True,v1,17.0
122335,orca3B,train_car,asp_nested,bert,10.0,True,v1,17.0
122268,orca3B_raw,"or(verify_attr(unique(select(scene(), door)), closed, any) and verify_rel(unique(select(scene(), window), door, in, object))",asp_nested,bert,10.0,True,v1,16.0
122268,orca3B,error,asp_nested,bert,10.0,True,v1,16.0
0416295,orca3B_raw,"or(exist(select(scene(), fruit), on_top_of, apple), exist(relate(select(scene(), table), fruit, on_top_of, subject))",asp_nested,bert,10.0,True,v1,16.0
0416295,orca3B,no,asp_nested,bert,10.0,True,v1,16.0
0416356,orca3B_raw,"choose_attr(unique(select(scene(), plate)), shape, round)",asp_nested,bert,10.0,True,v1,13.0
0416356,orca3B,,asp_nested,bert,10.0,True,v1,13.0
0416290,orca3B_raw,"exist(relate(select(scene(), fruit), banana, peel, unpeeled), unique, unpeeled)",asp_nested,bert,10.0,True,v1,13.0
0416290,orca3B,,asp_nested,bert,10.0,True,v1,13.0
0416297,orca3B_raw,"query(unique(relate(select(scene(), table), fruit, black, subject)))",asp_nested,bert,10.0,True,v1,17.0
0416297,orca3B,,asp_nested,bert,10.0,True,v1,17.0
0416211,orca3B_raw,"query(unique(relate_any(scene(), plate), in, subject))",asp_nested,bert,10.0,True,v1,17.0
0416211,orca3B,,asp_nested,bert,10.0,True,v1,17.0
0416216,orca3B_raw,"or(exist(select(scene(), plate), fork), exist(relate(select(scene(), table), fork, to_the_left_of, subject))",asp_nested,bert,10.0,True,v1,17.0
0416216,orca3B,no,asp_nested,bert,10.0,True,v1,17.0
0416247,orca3B_raw,"verify_attr(unique(select(scene(), table)), color, tan, black)",asp_nested,bert,10.0,True,v1,17.0
0416247,orca3B,,asp_nested,bert,10.0,True,v1,17.0
0416338,orca3B_raw,"verify_attr(unique(relate(select(scene(), plate), shape, square, subject)), color, white)",asp_nested,bert,10.0,True,v1,14.0
0416338,orca3B,,asp_nested,bert,10.0,True,v1,14.0
0416286,orca3B_raw,"query(unique(relate(select(scene(), fruit), attached, object)), name)",asp_nested,bert,10.0,True,v1,17.0
0416286,orca3B,,asp_nested,bert,10.0,True,v1,17.0
0416235,orca3B_raw,"or(exist(filter(select(scene(), table), material, black), select(scene(), table))), exist(negate(filter(select(scene(), mirror), material, black), select(scene(), mirror)))",asp_nested,bert,10.0,True,v1,17.0
0416235,orca3B,no,asp_nested,bert,10.0,True,v1,17.0
123159,orca3B_raw,"query(unique(relate_any(select(scene(), girl), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123159,orca3B,,asp_nested,bert,10.0,True,v1,17.0
123070,orca3B_raw,"choose_attr(unique(relate(select(scene(), skier), object, to_the_left_of, subject)), any, to_the_right_of, to_the_left_of)",asp_nested,bert,10.0,True,v1,17.0
123070,orca3B,,asp_nested,bert,10.0,True,v1,17.0
123162,orca3B_raw,"query(unique(relate_any(select(scene(), woman), wearing, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123162,orca3B,pants,asp_nested,bert,10.0,True,v1,17.0
123060,orca3B_raw,"query(unique(filter(select(scene(), ski), material, snowboard))), hposition)",asp_nested,bert,10.0,True,v1,18.0
123060,orca3B,error,asp_nested,bert,10.0,True,v1,18.0
123214,orca3B_raw,"query(unique(relate(select(scene(), tree), place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123214,orca3B,,asp_nested,bert,10.0,True,v1,17.0
123213,orca3B_raw,"query(unique(relate(select(scene(), kite), place, on, object)), name)",asp_nested,bert,10.0,True,v1,17.0
123213,orca3B,,asp_nested,bert,10.0,True,v1,17.0
123115,orca3B_raw,"choose_attr(unique(relate(select(scene(), skier), vposition, left)), hposition, left, right)",asp_nested,bert,10.0,True,v1,16.0
123115,orca3B,,asp_nested,bert,10.0,True,v1,16.0
123116,orca3B_raw,"query(unique(relate(select(scene(), boot), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123116,orca3B,skier,asp_nested,bert,10.0,True,v1,17.0
123117,orca3B_raw,"query(unique(relate(select(scene(), boot), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123117,orca3B,skier,asp_nested,bert,10.0,True,v1,17.0
123139,orca3B_raw,"choose_attr(unique(select(scene(), woman)), hposition, left, right)",asp_nested,bert,10.0,True,v1,17.0
123139,orca3B,right,asp_nested,bert,10.0,True,v1,17.0
123230,orca3B_raw,"choose_attr(unique(filter(select(scene(), ground), material, concrete)), color, white, black)",asp_nested,bert,10.0,True,v1,17.0
123230,orca3B,,asp_nested,bert,10.0,True,v1,17.0
123086,orca3B_raw,"query(unique(relate(select(scene(), glove), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123086,orca3B,skier,asp_nested,bert,10.0,True,v1,17.0
123085,orca3B_raw,"query(unique(relate(select(scene(), glove), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v1,17.0
123085,orca3B,skier,asp_nested,bert,10.0,True,v1,17.0
123123,orca3B_raw,"verify_attr(unique(relate(select(scene(), woman), skier, to_the_left_of, subject)), goggles, wearing, object)",asp_nested,bert,10.0,True,v1,16.0
123123,orca3B,,asp_nested,bert,10.0,True,v1,16.0
041020644,orca3B_raw,"query(unique(filter_any(select(scene(), book), open), hposition))",asp_nested,bert,10.0,True,v1,18.0
041020644,orca3B,,asp_nested,bert,10.0,True,v1,18.0
041020623,orca3B_raw,"choose_attr(unique(select(scene(), chair)), vposition, top, bottom)",asp_nested,bert,10.0,True,v1,18.0
041020623,orca3B,top,asp_nested,bert,10.0,True,v1,18.0
