qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
041480,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'frisbee (788377)'}, {'operation':'relate', 'dependencies': [0], 'argument':'man,to the right of,s (788378)'}, {'operation':'verify rel', 'dependencies': [1], 'argument': '_,wearing,o (788382)'}, {'operation':'relate', 'dependencies': [2], 'argument': 'glasses,wearing,o (-)'}]",gqa,bert,10.0,True,v1,15.0
041480,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
041544,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'frisbee (788377)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color'}]",gqa,bert,10.0,True,v1,15.0
041544,zephyr7B,yellow,gqa,bert,10.0,True,v1,15.0
041499,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shorts (155338)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color'}]",gqa,bert,10.0,True,v1,14.0
041499,zephyr7B,gray,gqa,bert,10.0,True,v1,14.0
142457,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shelf (2671088)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",gqa,bert,10.0,True,v1,15.0
142457,zephyr7B,left,gqa,bert,10.0,True,v1,15.0
142471,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'girl (211559)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'hair,o (211561)'}, {'operation': 'choose color', 'dependencies': [1], 'argument': 'brown|blond'}]",gqa,bert,10.0,True,v1,13.0
142471,zephyr7B,error,gqa,bert,10.0,True,v1,13.0
142512,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'skateboard (1975748)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'black'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}, {'operation':'select', 'dependencies': [], 'argument': 'bike (-) '}, {'operation': 'filter color', 'dependencies': [3], 'argument': 'black'}, {'operation': 'exist', 'dependencies': [4], 'argument':",gqa,bert,10.0,True,v1,15.0
142512,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122286,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'train car (123456)'}, {'operation':'relate', 'dependencies': [0], 'argument':'man,in,s (123457)'}, {'operation':'verify rel', 'dependencies': [1], 'argument': 'newspaper,reading,o (-)'}]",gqa,bert,10.0,True,v1,15.0
122286,zephyr7B,no,gqa,bert,10.0,True,v1,15.0
122371,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'lock (123456)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",gqa,bert,10.0,True,v1,16.0
122371,zephyr7B,left,gqa,bert,10.0,True,v1,16.0
122376,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shirt (1102153)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'person,wearing,s (1102135)'}, {'operation':'relate', 'dependencies': [1], 'argument': 'girl,to the left of,s (1102145)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",gqa,bert,10.0,True,v1,15.0
122376,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122496,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'vehicle (1866777)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'name'}]",gqa,bert,10.0,True,v1,15.0
122496,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122495,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'scene'}, {'operation': 'query', 'dependencies': [0], 'argument':'vehicle'}]",gqa,bert,10.0,True,v1,16.0
122495,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
122312,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (994079)'}, {'operation':'relate', 'dependencies': [0], 'argument': '_,in train car,o (994080)'}, {'operation':'relate', 'dependencies': [1], 'argument': '_,holding,o (994081)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",gqa,bert,10.0,True,v1,16.0
122312,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
122403,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'floor (1336250)'}, {'operation': 'query', 'dependencies': [0], 'argument':'material'}]",gqa,bert,10.0,True,v1,17.0
122403,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
122455,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shirt (4647465)'}, {'operation':'verify color', 'dependencies': [0], 'argument': 'white'}]",gqa,bert,10.0,True,v1,14.0
122455,zephyr7B,no,gqa,bert,10.0,True,v1,14.0
122483,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shirt (2723871)'}, {'operation': 'filter pattern', 'dependencies': [0], 'argument': 'checkered'}, {'operation': 'choose', 'dependencies': [1], 'argument': 'long sleeved|sleeveless'}]",gqa,bert,10.0,True,v1,15.0
122483,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122274,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'door (994090)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'not(open)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}]",gqa,bert,10.0,True,v1,15.0
122274,zephyr7B,no,gqa,bert,10.0,True,v1,15.0
122309,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'girl (211546)'}, {'operation':'relate', 'dependencies': [0], 'argument':'man,to the right of,s (211545)'}, {'operation':'verify rel', 'dependencies': [1], 'argument': ''}]",gqa,bert,10.0,True,v1,15.0
122309,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122405,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'floor (155425)'}, {'operation': 'filter material', 'dependencies': [0], 'argument':'metal|wood'}]",gqa,bert,10.0,True,v1,15.0
122405,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122406,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'floor (993982)'}, {'operation':'verify color', 'dependencies': [0], 'argument': 'gray'}]",gqa,bert,10.0,True,v1,14.0
122406,zephyr7B,yes,gqa,bert,10.0,True,v1,14.0
122464,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'shirt (3978722)'}, {'operation': 'filter', 'dependencies': [0], 'argument':'short sleeved'}, {'operation':'verify pattern', 'dependencies': [0], 'argument':'striped'}]",gqa,bert,10.0,True,v1,14.0
122464,zephyr7B,yes,gqa,bert,10.0,True,v1,14.0
122338,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (1680671)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'train car,in,o (1680672)'}, {'operation':'verify rel', 'dependencies': [1], 'argument': ''}]",gqa,bert,10.0,True,v1,15.0
122338,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
122336,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (1680671)'}, {'operation':'relate', 'dependencies': [0], 'argument': '_,in,o (1680670)'}, {'operation': 'choose name', 'dependencies': [1], 'argument': 'carriage|train car'}]",gqa,bert,10.0,True,v1,15.0
122336,zephyr7B,train car,gqa,bert,10.0,True,v1,15.0
122335,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (2323415)'}, {'operation':'relate', 'dependencies': [0], 'argument': '_,in,o (2323417)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
122335,zephyr7B,train car,gqa,bert,10.0,True,v1,17.0
122332,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (211545)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'place,on,o (211544)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
122332,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
122268,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'door (4658502)'}, {'operation':'verify', 'dependencies': [0], 'argument': 'closed'}]",gqa,bert,10.0,True,v1,15.0
122268,zephyr7B,no,gqa,bert,10.0,True,v1,15.0
122320,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'train car (3026173)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'person,on,s (3761710)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
122320,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
122322,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (2323415)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'place,on,o (2323414)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
122322,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
122324,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'man (169057)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'animal,on,o (169073)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,16.0
122324,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
122325,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'he (4299337)'}, {'operation':'relate', 'dependencies': [0], 'argument':'vehicle,on,s (1760734)'}, {'operation': 'choose name', 'dependencies': [1], 'argument': 'train car|bus'}]",gqa,bert,10.0,True,v1,15.0
122325,zephyr7B,error,gqa,bert,10.0,True,v1,15.0
0416295,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'table (174613)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'plate,above,s (174611)'}, {'operation':'relate', 'dependencies': [1], 'argument': 'banana,on,s (174610)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",gqa,bert,10.0,True,v1,15.0
0416295,zephyr7B,yes,gqa,bert,10.0,True,v1,15.0
0416366,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'plate (174611)'}, {'operation':'relate', 'dependencies': [0], 'argument': '_,on,s (174608)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
0416366,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
0416356,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'plate (324598)'}, {'operation':'verify shape', 'dependencies': [0], 'argument': 'round'}]",gqa,bert,10.0,True,v1,13.0
0416356,zephyr7B,no,gqa,bert,10.0,True,v1,13.0
0416290,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'banana (1209400)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'table,on,s (1209403)'}, {'operation':'verify', 'dependencies': [1], 'argument': 'peeled|unpeeled'}]",gqa,bert,10.0,True,v1,12.0
0416290,zephyr7B,error,gqa,bert,10.0,True,v1,12.0
0416293,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'table (3154612)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'white'}, {'operation':'relate', 'dependencies': [1], 'argument': 'object,on,s (3137395)'}, {'operation':'relate', 'dependencies': [2], 'argument': 'fruit,on,s (3137395)'}, {'operation': 'query', 'dependencies': [",gqa,bert,10.0,True,v1,16.0
0416293,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
0416297,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'table (3154612)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'black'}, {'operation':'relate', 'dependencies': [1], 'argument': 'fruit,on,s (704266)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",gqa,bert,10.0,True,v1,16.0
0416297,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
0416211,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'plate (174611)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'food,on,s (174608)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
0416211,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
0416216,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'table (704265)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'white object,on top of,s (704266)'}, {'operation':'select', 'dependencies': [], 'argument': 'fork (-)'}, {'operation':'relate', 'dependencies': [2], 'argument': 'on,s (704267)'}, {'operation': 'exist', 'dependencies': [3], '",gqa,bert,10.0,True,v1,16.0
0416216,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
0416247,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'table (1166722)'}, {'operation':'verify color', 'dependencies': [0], 'argument': 'tan|black'}]",gqa,bert,10.0,True,v1,15.0
0416247,zephyr7B,no,gqa,bert,10.0,True,v1,15.0
0416338,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'plate (123456)'}, {'operation':'verify shape', 'dependencies': [0], 'argument':'square'}, {'operation':'verify color', 'dependencies': [0], 'argument': 'white'}]",gqa,bert,10.0,True,v1,13.0
0416338,zephyr7B,yes,gqa,bert,10.0,True,v1,13.0
0416286,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'fruit (174593)'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'attached'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,16.0
0416286,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
0416235,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'table (3978714)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'not(black)'}, {'operation': 'exist', 'dependencies': [1], 'argument': '?'}, {'operation':'select', 'dependencies': [], 'argument':'mirror (-) '}, {'operation': 'filter color', 'dependencies': [3], 'argument': 'not(black)'}, {'operation': 'exist', 'dependencies': [4",gqa,bert,10.0,True,v1,16.0
0416235,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
123159,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'woman (1102135)'}, {'operation':'relate', 'dependencies': [0], 'argument': '_,wearing,o (1102153)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
123159,zephyr7B,pants,gqa,bert,10.0,True,v1,17.0
123070,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'skier (2822628)'}, {'operation':'relate', 'dependencies': [0], 'argument':'ski,to the left of|to the right of,s (2822627)'}]",gqa,bert,10.0,True,v1,16.0
123070,zephyr7B,error,gqa,bert,10.0,True,v1,16.0
123162,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'woman (1102135)'}, {'operation':'relate', 'dependencies': [0], 'argument': '_,wearing,o (1102153)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
123162,zephyr7B,pants,gqa,bert,10.0,True,v1,17.0
123195,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'skier (2902152)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'goggles,wearing,o (3084741)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'color'}]",gqa,bert,10.0,True,v1,15.0
123195,zephyr7B,dark,gqa,bert,10.0,True,v1,15.0
123060,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument':'ski (123456)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'hposition'}]",gqa,bert,10.0,True,v1,16.0
123060,zephyr7B,left,gqa,bert,10.0,True,v1,16.0
123214,zephyr7B_raw,"[{'operation':'select', 'dependencies': [], 'argument': 'trees (994108)'}, {'operation':'relate', 'dependencies': [0], 'argument': 'place,on,o (994109)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",gqa,bert,10.0,True,v1,17.0
123214,zephyr7B,error,gqa,bert,10.0,True,v1,17.0
