qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version,nr_actual_examples
026781,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
026784,question,What device does the man hold?,-,-,,-,-,
026784,answer,laptop,-,-,,-,-,
026784,asp,[],-,-,,-,-,
026784,asp_question,"scene(0).
select(1, 0, man).
relate(2, 1, device, holding, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
026784,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (553016)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'device,holding,o (553039)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
026784,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
026788,question,Does the person behind the trees hold the laptop in the middle of the image?,-,-,,-,-,
026788,answer,yes,-,-,,-,-,
026788,asp,[],-,-,,-,-,
026788,asp_question,"scene(0).
select(1, 0, tree).
relate(2, 1, person, behind, subject).
unique(3, 2).
verify_rel(4, 3, laptop, holding, object).
end(4).",-,-,,-,-,
026788,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'trees (553022)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,behind,s (553016)'}, {'operation': 'verify rel', 'dependencies': [1], 'argument': 'laptop,holding,o (553039)'}]",-,-,,-,-,
026788,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
026778,question,The man holds what?,-,-,,-,-,
026778,answer,laptop,-,-,,-,-,
026778,asp,[],-,-,,-,-,
026778,asp_question,"scene(0).
select(1, 0, man).
relate_any(2, 1, holding, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
026778,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (553016)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,holding,o (553039)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
026778,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
027017,question,Are there trains to the left of the tower that is to the left of the flag?,-,-,,-,-,
027017,answer,no,-,-,,-,-,
027017,asp,['no'],-,-,,-,-,
027017,asp_question,"scene(0).
select(1, 0, flag).
relate(2, 1, tower, to_the_left_of, subject).
relate(3, 2, train, to_the_left_of, subject).
exist(4, 3).
end(4).",-,-,,-,-,
027017,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flag (553029)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'tower,to the left of,s (553041)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'train,to the left of,s (-)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",-,-,,-,-,
027017,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
027017,gpt-4_raw,"exist(relate(relate(select(scene(), flag), tower, to_the_left_of, subject), train, to_the_left_of, subject))",asp_nested,bert,10.0,True,v6,15.0
027017,gpt-4,['no'],asp_nested,bert,10.0,True,v6,15.0
027014,question,What device is to the left of the tower?,-,-,,-,-,
027014,answer,laptop,-,-,,-,-,
027014,asp,['laptop'],-,-,,-,-,
027014,asp_question,"scene(0).
select(1, 0, tower).
relate(2, 1, device, to_the_left_of, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
027014,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'tower (553041)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'device,to the left of,s (553039)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
027014,gqa,laptop,-,-,,-,-,
027014,gpt-4_raw,"query(unique(relate(select(scene(), tower), device, to_the_left_of, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
027014,gpt-4,['laptop'],asp_nested,bert,10.0,True,v6,17.0
026835,question,Is the brown building in front or behind him?,-,-,,-,-,
026835,answer,front,-,-,,-,-,
026835,asp,['in_front_of'],-,-,,-,-,
026835,asp_question,"scene(0).
select(1, 0, he).
unique(2, 1).
choose_rel(3, 2, building, in_front_of, behind, subject).
end(3).",-,-,,-,-,
026835,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'he (553016)'}, {'operation': 'choose rel', 'dependencies': [0], 'argument': 'building,in front of|behind,s (553023)'}]",-,-,,-,-,
026835,gqa,<class 'semantic_interpreter.known_exceptions.MissingEdgeException'>,-,-,,-,-,
026835,gpt-4_raw,"verify_rel(unique(filter(select(scene(), building), color, brown)), him, in_front_of, object)",asp_nested,bert,10.0,True,v6,15.0
026835,gpt-4,['no'],asp_nested,bert,10.0,True,v6,15.0
026697,question,Are the chairs in the bottom or in the top?,-,-,,-,-,
026697,answer,bottom,-,-,,-,-,
026697,asp,['bottom'],-,-,,-,-,
026697,asp_question,"scene(0).
select(1, 0, chair).
unique(2, 1).
choose_attr(3, 2, vposition, bottom, top).
end(3).",-,-,,-,-,
026697,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'chairs (553045)'}, {'operation': 'choose vposition', 'dependencies': [0], 'argument': 'bottom|top'}]",-,-,,-,-,
026697,gqa,<class 'semantic_interpreter.known_exceptions.ManyAttrCandidatesException'>,-,-,,-,-,
026697,gpt-4_raw,"choose_attr(select(scene(), chair), vposition, top, bottom)",asp_nested,bert,10.0,True,v6,16.0
026697,gpt-4,['bottom'],asp_nested,bert,10.0,True,v6,16.0
026921,question,What is located on top of the building that is in front of the man?,-,-,,-,-,
026921,answer,flag,-,-,,-,-,
026921,asp,['flag'],-,-,,-,-,
026921,asp_question,"scene(0).
select(1, 0, man).
relate(2, 1, building, in_front_of, subject).
relate_any(3, 2, on_top_of, subject).
unique(4, 3).
query(5, 4, name).
end(5).",-,-,,-,-,
026921,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (553016)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'building,in front of,s (553023)'}, {'operation': 'relate', 'dependencies': [1], 'argument': '_,on top of,s (553029)'}, {'operation': 'query', 'dependencies': [2], 'argument': 'name'}]",-,-,,-,-,
026921,gqa,flag,-,-,,-,-,
026921,gpt-4_raw,"query(unique(relate(relate(select(scene(), man), building, in_front_of, object), on_top_of, subject)), name)",asp_nested,bert,10.0,True,v6,16.0
026921,gpt-4,[],asp_nested,bert,10.0,True,v6,16.0
026796,question,Who is wearing the watch?,-,-,,-,-,
026796,answer,man,-,-,,-,-,
026796,asp,['man'],-,-,,-,-,
026796,asp_question,"scene(0).
select(1, 0, watch).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
026796,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'watch (553026)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (553016)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
026796,gqa,man,-,-,,-,-,
026796,gpt-4_raw,"query(unique(relate(select(scene(), watch), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
026796,gpt-4,['man'],asp_nested,bert,10.0,True,v6,17.0
026799,question,What is the man wearing?,-,-,,-,-,
026799,answer,watch,-,-,,-,-,
026799,asp,['watch'],-,-,,-,-,
026799,asp_question,"scene(0).
select(1, 0, man).
relate_any(2, 1, wearing, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
026799,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (553016)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,wearing,o (553026)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
026799,gqa,watch,-,-,,-,-,
026799,gpt-4_raw,"query(unique(relate_any(select(scene(), man), wearing, object)), name)",asp_nested,bert,10.0,True,v6,17.0
026799,gpt-4,['watch'],asp_nested,bert,10.0,True,v6,17.0
026750,question,Are there towers to the right of the black device?,-,-,,-,-,
026750,answer,yes,-,-,,-,-,
026750,asp,['yes'],-,-,,-,-,
026750,asp_question,"scene(0).
select(1, 0, device).
filter(2, 1, color, black).
relate(3, 2, tower, to_the_right_of, subject).
exist(4, 3).
end(4).",-,-,,-,-,
026750,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'device (553039)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'black'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'tower,to the right of,s (553041)'}, {'operation': 'exist', 'dependencies': [2], 'argument': '?'}]",-,-,,-,-,
026750,gqa,yes,-,-,,-,-,
026750,gpt-4_raw,"exist(relate(filter(select(scene(), device), color, black), tower, to_the_right_of, subject))",asp_nested,bert,10.0,True,v6,15.0
026750,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,15.0
026998,question,The device the man is with is what color?,-,-,,-,-,
026998,answer,black,-,-,,-,-,
026998,asp,[],-,-,,-,-,
026998,asp_question,"scene(0).
select(1, 0, man).
relate(2, 1, device, with, object).
unique(3, 2).
query(4, 3, color).
end(4).",-,-,,-,-,
026998,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (553016)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'device,with,o (553039)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'color'}]",-,-,,-,-,
026998,gqa,black,-,-,,-,-,
026961,question,Is the truck white?,-,-,,-,-,
026961,answer,yes,-,-,,-,-,
026961,asp,['yes'],-,-,,-,-,
026961,asp_question,"scene(0).
select(1, 0, truck).
unique(2, 1).
verify_attr(3, 2, color, white).
end(3).",-,-,,-,-,
026961,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (553038)'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'white'}]",-,-,,-,-,
026961,gqa,yes,-,-,,-,-,
026961,gpt-4_raw,"verify_attr(unique(select(scene(), truck)), color, white)",asp_nested,bert,10.0,True,v6,16.0
026961,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,16.0
026692,question,Does the truck have a different color than the laptop?,-,-,,-,-,
026692,answer,yes,-,-,,-,-,
026692,asp,['yes'],-,-,,-,-,
026692,asp_question,"scene(0).
select(1, 0, laptop).
scene(2).
select(3, 2, truck).
unique(4, 1).
unique(5, 3).
two_different(6, 4, 5, color).
end(6).",-,-,,-,-,
026692,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'laptop (553039)'}, {'operation': 'select', 'dependencies': [], 'argument': 'truck (553038) '}, {'operation': 'different color', 'dependencies': [0, 1], 'argument': ''}]",-,-,,-,-,
026692,gqa,yes,-,-,,-,-,
026692,gpt-4_raw,"two_different(unique(select(scene(), truck)), unique(select(scene(), laptop)), color)",asp_nested,bert,10.0,True,v6,13.0
026692,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,13.0
026686,question,What do the truck and the flag have in common?,-,-,,-,-,
026686,answer,color,-,-,,-,-,
026686,asp,[],-,-,,-,-,
026686,asp_question,"scene(0).
select(1, 0, truck).
scene(2).
select(3, 2, flag).
unique(4, 1).
unique(5, 3).
common(6, 4, 5).
end(6).",-,-,,-,-,
026686,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'truck (553038)'}, {'operation': 'select', 'dependencies': [], 'argument': 'flag (553029) '}, {'operation': 'common', 'dependencies': [0, 1], 'argument': ''}]",-,-,,-,-,
026686,gqa,color,-,-,,-,-,
026763,question,Who is sitting?,-,-,,-,-,
026763,answer,man,-,-,,-,-,
026763,asp,['man'],-,-,,-,-,
026763,asp_question,"scene(0).
select(1, 0, person).
filter(2, 1, pose, sitting).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
026763,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'person (553016)'}, {'operation': 'filter pose', 'dependencies': [0], 'argument': 'sitting'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
026763,gqa,man,-,-,,-,-,
026763,gpt-4_raw,"query(unique(filter(select(scene(), person), pose, sitting)), name)",asp_nested,bert,10.0,True,v6,17.0
026763,gpt-4,['man'],asp_nested,bert,10.0,True,v6,17.0
026800,question,Is the man wearing a watch?,-,-,,-,-,
026800,answer,yes,-,-,,-,-,
026800,asp,['yes'],-,-,,-,-,
026800,asp_question,"scene(0).
select(1, 0, man).
unique(2, 1).
verify_rel(3, 2, watch, wearing, object).
end(3).",-,-,,-,-,
026800,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (553016)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'watch,wearing,o (553026)'}]",-,-,,-,-,
026800,gqa,yes,-,-,,-,-,
026800,gpt-4_raw,"verify_rel(unique(select(scene(), man)), watch, wearing, object)",asp_nested,bert,10.0,True,v6,16.0
026800,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,16.0
026842,question,Are the trees in front of a fence?,-,-,,-,-,
026842,answer,no,-,-,,-,-,
026842,asp,['no'],-,-,,-,-,
026842,asp_question,"scene(0).
select(1, 0, tree).
unique(2, 1).
verify_rel(3, 2, fence, in_front_of, object).
end(3).",-,-,,-,-,
026842,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'trees (553022)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'fence,in front of,o (-)'}]",-,-,,-,-,
026842,gqa,no,-,-,,-,-,
026842,gpt-4_raw,"exist(relate(select(scene(), tree), fence, in_front_of, object))",asp_nested,bert,10.0,True,v6,14.0
026842,gpt-4,['no'],asp_nested,bert,10.0,True,v6,14.0
026897,question,Is the flag on the right?,-,-,,-,-,
026897,answer,yes,-,-,,-,-,
026897,asp,['yes'],-,-,,-,-,
026897,asp_question,"scene(0).
select(1, 0, flag).
unique(2, 1).
verify_attr(3, 2, hposition, right).
end(3).",-,-,,-,-,
026897,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flag (553029)'}, {'operation': 'verify hposition', 'dependencies': [0], 'argument': 'right'}]",-,-,,-,-,
026897,gqa,yes,-,-,,-,-,
026897,gpt-4_raw,"verify_attr(unique(select(scene(), flag)), hposition, right)",asp_nested,bert,10.0,True,v6,17.0
026897,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,17.0
077790,question,Do you see cats there?,-,-,,-,-,
077790,answer,yes,-,-,,-,-,
077790,asp,['yes'],-,-,,-,-,
077790,asp_question,"scene(0).
select(1, 0, cat).
exist(2, 1).
end(2).",-,-,,-,-,
077790,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cat (583988)'}, {'operation': 'exist', 'dependencies': [0], 'argument': '?'}]",-,-,,-,-,
077790,gqa,yes,-,-,,-,-,
077790,gpt-4_raw,"exist(select(scene(), cat))",asp_nested,bert,10.0,True,v6,17.0
077790,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,17.0
077860,question,"What are the flowers on, a sofa or a desk?",-,-,,-,-,
077860,answer,sofa,-,-,,-,-,
077860,asp,['sofa'],-,-,,-,-,
077860,asp_question,"scene(0).
select(1, 0, flower).
relate(2, 1, furniture, on, object).
unique(3, 2).
choose_attr(4, 3, name, sofa, desk).
end(4).",-,-,,-,-,
077860,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flowers (583993)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,on,o (583994)'}, {'operation': 'choose name', 'dependencies': [1], 'argument': 'sofa|desk'}]",-,-,,-,-,
077860,gqa,sofa,-,-,,-,-,
077860,gpt-4_raw,"query(unique(relate(select(scene(), flowers), furniture, on, object)), name, sofa, desk)",asp_nested,bert,10.0,True,v6,15.0
077860,gpt-4,[],asp_nested,bert,10.0,True,v6,15.0
077861,question,Are the flowers on a sofa?,-,-,,-,-,
077861,answer,yes,-,-,,-,-,
077861,asp,['yes'],-,-,,-,-,
077861,asp_question,"scene(0).
select(1, 0, flower).
unique(2, 1).
verify_rel(3, 2, sofa, on, object).
end(3).",-,-,,-,-,
077861,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flowers (583993)'}, {'operation': 'verify rel', 'dependencies': [0], 'argument': 'sofa,on,o (583994)'}]",-,-,,-,-,
077861,gqa,yes,-,-,,-,-,
077861,gpt-4_raw,"exist(relate(select(scene(), sofa), flower, on, object))",asp_nested,bert,10.0,True,v6,16.0
077861,gpt-4,['no'],asp_nested,bert,10.0,True,v6,16.0
077868,question,Which kind of clothing is green?,-,-,,-,-,
077868,answer,jacket,-,-,,-,-,
077868,asp,['jacket'],-,-,,-,-,
077868,asp_question,"scene(0).
select(1, 0, clothing).
filter(2, 1, color, green).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077868,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'clothing (583990)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'green'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077868,gqa,jacket,-,-,,-,-,
077868,gpt-4_raw,"query(unique(filter(select(scene(), clothing), color, green)), name)",asp_nested,bert,10.0,True,v6,17.0
077868,gpt-4,['jacket'],asp_nested,bert,10.0,True,v6,17.0
077869,question,Is the jacket green?,-,-,,-,-,
077869,answer,yes,-,-,,-,-,
077869,asp,['yes'],-,-,,-,-,
077869,asp_question,"scene(0).
select(1, 0, jacket).
unique(2, 1).
verify_attr(3, 2, color, green).
end(3).",-,-,,-,-,
077869,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'jacket (583990)'}, {'operation': 'verify color', 'dependencies': [0], 'argument': 'green'}]",-,-,,-,-,
077869,gqa,yes,-,-,,-,-,
077869,gpt-4_raw,"verify_attr(unique(select(scene(), jacket)), color, green)",asp_nested,bert,10.0,True,v6,17.0
077869,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,17.0
077787,question,Do the controller and the jacket have a different colors?,-,-,,-,-,
077787,answer,yes,-,-,,-,-,
077787,asp,['yes'],-,-,,-,-,
077787,asp_question,"scene(0).
select(1, 0, jacket).
scene(2).
select(3, 2, controller).
unique(4, 1).
unique(5, 3).
two_different(6, 4, 5, color).
end(6).",-,-,,-,-,
077787,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'jacket (583990)'}, {'operation': 'select', 'dependencies': [], 'argument': 'controller (583991) '}, {'operation': 'different color', 'dependencies': [0, 1], 'argument': ''}]",-,-,,-,-,
077787,gqa,yes,-,-,,-,-,
077787,gpt-4_raw,"two_different(unique(select(scene(), controller)), unique(select(scene(), jacket)), color)",asp_nested,bert,10.0,True,v6,18.0
077787,gpt-4,['yes'],asp_nested,bert,10.0,True,v6,18.0
077817,question,The cat has what color?,-,-,,-,-,
077817,answer,brown,-,-,,-,-,
077817,asp,[],-,-,,-,-,
077817,asp_question,"scene(0).
select(1, 0, cat).
unique(2, 1).
query(3, 2, color).
end(3).",-,-,,-,-,
077817,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'cat (583988)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color'}]",-,-,,-,-,
077817,gqa,brown,-,-,,-,-,
077802,question,What animal is it?,-,-,,-,-,
077802,answer,cat,-,-,,-,-,
077802,asp,['cat'],-,-,,-,-,
077802,asp_question,"scene(0).
select(1, 0, animal).
unique(2, 1).
query(3, 2, name).
end(3).",-,-,,-,-,
077802,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'animal (583988)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'name'}]",-,-,,-,-,
077802,gqa,cat,-,-,,-,-,
077802,gpt-4_raw,"query(unique(select(scene(), animal)), name)",asp_nested,bert,10.0,True,v6,17.0
077802,gpt-4,['cat'],asp_nested,bert,10.0,True,v6,17.0
077852,question,What is on the sofa?,-,-,,-,-,
077852,answer,flowers,-,-,,-,-,
077852,asp,['flower'],-,-,,-,-,
077852,asp_question,"scene(0).
select(1, 0, sofa).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077852,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sofa (583994)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (583993)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077852,gqa,flowers,-,-,,-,-,
077852,gpt-4_raw,"query(unique(relate_any(select(scene(), sofa), on, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
077852,gpt-4,['flower'],asp_nested,bert,10.0,True,v6,17.0
077858,question,What kind of furniture are the flowers on?,-,-,,-,-,
077858,answer,sofa,-,-,,-,-,
077858,asp,['sofa'],-,-,,-,-,
077858,asp_question,"scene(0).
select(1, 0, flower).
relate(2, 1, furniture, on, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077858,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flowers (583993)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'furniture,on,o (583994)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077858,gqa,sofa,-,-,,-,-,
077858,gpt-4_raw,"query(unique(relate(select(scene(), flowers), furniture, on, object)), name)",asp_nested,bert,10.0,True,v6,16.0
077858,gpt-4,[],asp_nested,bert,10.0,True,v6,16.0
077853,question,What's on the sofa?,-,-,,-,-,
077853,answer,flowers,-,-,,-,-,
077853,asp,['flower'],-,-,,-,-,
077853,asp_question,"scene(0).
select(1, 0, sofa).
relate_any(2, 1, on, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077853,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'sofa (583994)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,s (583993)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077853,gqa,flowers,-,-,,-,-,
077853,gpt-4_raw,"query(unique(relate_any(select(scene(), sofa), on, subject)), name)",asp_nested,bert,10.0,True,v6,16.0
077853,gpt-4,['flower'],asp_nested,bert,10.0,True,v6,16.0
077856,question,What are the flowers on?,-,-,,-,-,
077856,answer,sofa,-,-,,-,-,
077856,asp,['sofa'],-,-,,-,-,
077856,asp_question,"scene(0).
select(1, 0, flower).
relate_any(2, 1, on, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077856,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flowers (583993)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,o (583994)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077856,gqa,sofa,-,-,,-,-,
077856,gpt-4_raw,"query(unique(relate_any(select(scene(), flower), on, object)), name)",asp_nested,bert,10.0,True,v6,17.0
077856,gpt-4,['sofa'],asp_nested,bert,10.0,True,v6,17.0
077855,question,The flowers are on what?,-,-,,-,-,
077855,answer,sofa,-,-,,-,-,
077855,asp,['sofa'],-,-,,-,-,
077855,asp_question,"scene(0).
select(1, 0, flower).
relate_any(2, 1, on, object).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077855,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'flowers (583993)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,on,o (583994)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077855,gqa,sofa,-,-,,-,-,
077855,gpt-4_raw,"query(unique(relate_any(select(scene(), flower), on, object)), name)",asp_nested,bert,10.0,True,v6,17.0
077855,gpt-4,['sofa'],asp_nested,bert,10.0,True,v6,17.0
077807,question,Which kind of animal is brown?,-,-,,-,-,
077807,answer,cat,-,-,,-,-,
077807,asp,['cat'],-,-,,-,-,
077807,asp_question,"scene(0).
select(1, 0, animal).
filter(2, 1, color, brown).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
077807,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'animal (583988)'}, {'operation': 'filter color', 'dependencies': [0], 'argument': 'brown'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
077807,gqa,cat,-,-,,-,-,
077807,gpt-4_raw,"query(unique(filter(select(scene(), animal), color, brown)), name)",asp_nested,bert,10.0,True,v6,17.0
077807,gpt-4,['cat'],asp_nested,bert,10.0,True,v6,17.0
077845,question,Is this a sofa or a dining table?,-,-,,-,-,
077845,answer,sofa,-,-,,-,-,
077845,asp,[],-,-,,-,-,
077845,asp_question,"scene(0).
select(1, 0, this).
unique(2, 1).
choose_attr(3, 2, name, sofa, dining_table).
end(3).",-,-,,-,-,
077845,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'this (583994)'}, {'operation': 'choose name', 'dependencies': [0], 'argument': 'sofa|dining table'}]",-,-,,-,-,
077845,gqa,<class 'semantic_interpreter.known_exceptions.ManyAttrCandidatesException'>,-,-,,-,-,
077841,question,What kind of furniture is it?,-,-,,-,-,
077841,answer,sofa,-,-,,-,-,
077841,asp,['sofa'],-,-,,-,-,
077841,asp_question,"scene(0).
select(1, 0, furniture).
unique(2, 1).
query(3, 2, name).
end(3).",-,-,,-,-,
077841,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'furniture (583994)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'name'}]",-,-,,-,-,
077841,gqa,sofa,-,-,,-,-,
077841,gpt-4_raw,"query(unique(select(scene(), furniture)), name)",asp_nested,bert,10.0,True,v6,17.0
077841,gpt-4,['sofa'],asp_nested,bert,10.0,True,v6,17.0
077842,question,How is this piece of furniture called?,-,-,,-,-,
077842,answer,sofa,-,-,,-,-,
077842,asp,['sofa'],-,-,,-,-,
077842,asp_question,"scene(0).
select(1, 0, furniture).
unique(2, 1).
query(3, 2, name).
end(3).",-,-,,-,-,
077842,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'furniture (583994)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'name'}]",-,-,,-,-,
077842,gqa,sofa,-,-,,-,-,
077842,gpt-4_raw,"query(unique(select(scene(), furniture)), name)",asp_nested,bert,10.0,True,v6,17.0
077842,gpt-4,['sofa'],asp_nested,bert,10.0,True,v6,17.0
0055297,question,Who is wearing a hat?,-,-,,-,-,
0055297,answer,lady,-,-,,-,-,
0055297,asp,['lady'],-,-,,-,-,
0055297,asp_question,"scene(0).
select(1, 0, hat).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0055297,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'hat (604250)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (604241)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0055297,gqa,lady,-,-,,-,-,
0055297,gpt-4_raw,"query(unique(relate(select(scene(), hat), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
0055297,gpt-4,['lady'],asp_nested,bert,10.0,True,v6,17.0
0055298,question,Who is wearing the hat?,-,-,,-,-,
0055298,answer,lady,-,-,,-,-,
0055298,asp,['lady'],-,-,,-,-,
0055298,asp_question,"scene(0).
select(1, 0, hat).
relate(2, 1, person, wearing, subject).
unique(3, 2).
query(4, 3, name).
end(4).",-,-,,-,-,
0055298,gqa_question,"[{'operation': 'select', 'dependencies': [], 'argument': 'hat (604250)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'person,wearing,s (604241)'}, {'operation': 'query', 'dependencies': [1], 'argument': 'name'}]",-,-,,-,-,
0055298,gqa,lady,-,-,,-,-,
0055298,gpt-4_raw,"query(unique(relate(select(scene(), hat), person, wearing, subject)), name)",asp_nested,bert,10.0,True,v6,17.0
